Timestamp,IP_Address,Method,Path,Status,User_Agent
1999-12-01 01:05:29,255.237.201.37,GET,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:05:41,39.39.57.133,POST,/admin/login.asp,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:05:55,103.45.98.57,POST,/downloads/patch_v1.exe,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:07:06,145.244.107.68,GET,/contact.htm,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:07:10,114.16.184.248,GET,/about_us.php,403,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:07:37,112.55.195.216,OPTIONS,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:08:52,230.49.3.202,OPTIONS,/cgi-bin/guestbook.pl,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:10:01,29.238.229.211,OPTIONS,/robots.txt,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:10:37,239.144.246.114,OPTIONS,/downloads/patch_v1.exe,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:10:43,73.32.48.120,OPTIONS,/admin/login.asp,404,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:11:27,208.189.141.208,GET,/downloads/patch_v1.exe,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:11:32,221.147.115.15,GET,/admin/login.asp,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:12:33,235.140.208.139,GET,/admin/login.asp,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:15:51,68.234.248.43,HEAD,/admin/login.asp,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:15:56,3.38.161.207,GET,/styles/main.css,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:17:15,221.19.169.128,POST,/index.html,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:17:46,12.37.94.243,HEAD,/contact.htm,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:19:32,122.50.218.83,OPTIONS,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:21:44,146.14.209.245,HEAD,/about_us.php,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:23:58,28.30.196.164,OPTIONS,/archive/1998/news.html,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:25:13,35.36.134.213,OPTIONS,/robots.txt,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:25:16,78.16.75.68,HEAD,/images/logo.gif,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:25:25,119.255.159.191,POST,/cgi-bin/guestbook.pl,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:28:52,158.152.2.49,OPTIONS,/index.html,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:29:46,145.18.206.207,GET,/images/logo.gif,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:29:54,179.254.47.95,POST,/index.html,404,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:30:44,164.90.172.145,GET,/index.html,301,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:32:46,204.190.135.15,POST,/admin/login.asp,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:35:11,46.217.100.234,POST,/downloads/patch_v1.exe,403,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:35:40,131.231.106.179,OPTIONS,/contact.htm,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:36:26,45.30.85.161,OPTIONS,/favicon.ico,302,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:37:52,79.14.33.212,HEAD,/archive/1998/news.html,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:40:11,142.5.39.74,OPTIONS,/admin/login.asp,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:41:50,167.245.84.32,HEAD,/contact.htm,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:42:05,55.220.159.34,HEAD,/styles/main.css,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:42:41,47.84.63.41,OPTIONS,/admin/login.asp,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 01:43:16,216.102.165.238,HEAD,/styles/main.css,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:43:25,66.128.114.184,OPTIONS,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:47:11,43.255.210.146,HEAD,/admin/login.asp,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:49:59,152.205.20.16,OPTIONS,/about_us.php,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:50:07,72.226.90.214,POST,/contact.htm,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:51:43,172.119.230.140,POST,/cgi-bin/guestbook.pl,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:52:36,183.152.143.126,HEAD,/downloads/patch_v1.exe,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:52:43,98.140.242.142,GET,/images/logo.gif,500,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:54:17,20.185.156.204,OPTIONS,/robots.txt,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:54:34,167.171.222.161,OPTIONS,/images/logo.gif,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:54:48,83.94.205.253,OPTIONS,/images/logo.gif,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:54:51,242.198.249.101,POST,/styles/main.css,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 01:55:35,163.131.161.34,HEAD,/robots.txt,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:56:32,217.48.178.105,HEAD,/about_us.php,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 01:56:55,132.240.220.38,POST,/about_us.php,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:57:06,241.147.220.32,GET,/admin/login.asp,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 01:57:21,7.96.57.93,OPTIONS,/about_us.php,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:57:23,103.46.204.6,HEAD,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 01:58:38,195.171.202.164,HEAD,/admin/login.asp,404,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:00:20,238.135.227.3,HEAD,/contact.htm,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:00:48,128.206.106.227,POST,/favicon.ico,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:02:24,132.90.151.209,HEAD,/favicon.ico,403,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:02:56,136.243.103.196,GET,/robots.txt,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:03:41,126.121.32.147,GET,/contact.htm,302,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:03:50,137.5.7.169,POST,/images/logo.gif,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:07:14,113.57.33.49,GET,/styles/main.css,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:10:22,87.89.158.240,HEAD,/favicon.ico,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:13:12,143.68.161.219,OPTIONS,/images/logo.gif,500,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:13:35,57.243.173.177,OPTIONS,/index.html,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:14:10,159.4.29.76,HEAD,/admin/login.asp,403,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:14:47,51.125.85.81,GET,/index.html,301,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:16:26,122.25.81.15,GET,/robots.txt,500,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:16:41,229.111.251.232,OPTIONS,/styles/main.css,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:17:05,66.139.223.247,OPTIONS,/index.html,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:17:55,175.70.99.89,POST,/cgi-bin/guestbook.pl,500,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:17:59,58.82.36.93,HEAD,/images/logo.gif,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:19:08,172.45.163.123,POST,/styles/main.css,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:19:14,46.86.83.2,OPTIONS,/downloads/patch_v1.exe,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:19:16,208.248.140.117,HEAD,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:19:20,175.57.109.3,HEAD,/index.html,404,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:19:25,204.96.235.125,OPTIONS,/downloads/patch_v1.exe,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:20:09,114.207.209.113,HEAD,/index.html,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:20:26,170.135.134.35,POST,/styles/main.css,301,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:20:28,212.65.132.87,GET,/contact.htm,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:21:39,158.33.208.29,HEAD,/robots.txt,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:22:21,50.41.106.162,POST,/images/logo.gif,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:24:11,24.103.39.172,GET,/favicon.ico,302,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:24:59,184.94.146.90,GET,/robots.txt,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:25:23,74.25.159.13,HEAD,/archive/1998/news.html,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:26:01,96.12.117.67,GET,/admin/login.asp,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:26:54,24.15.90.245,POST,/images/logo.gif,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:28:03,180.205.163.140,OPTIONS,/index.html,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:28:03,216.96.67.130,GET,/archive/1998/news.html,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:28:24,85.197.220.89,POST,/index.html,404,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:32:29,130.88.58.129,OPTIONS,/admin/login.asp,403,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:33:40,35.87.100.93,HEAD,/contact.htm,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:34:32,204.68.176.70,GET,/about_us.php,301,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:34:46,232.191.185.231,POST,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:34:57,68.155.113.122,POST,/about_us.php,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:37:39,50.213.84.26,OPTIONS,/archive/1998/news.html,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:37:52,253.213.170.99,OPTIONS,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:38:57,252.39.219.52,GET,/admin/login.asp,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:39:32,26.158.154.173,POST,/admin/login.asp,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:39:52,69.60.12.201,POST,/downloads/patch_v1.exe,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:40:21,123.255.129.152,OPTIONS,/admin/login.asp,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:41:11,225.232.226.241,OPTIONS,/styles/main.css,500,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:41:13,175.171.77.116,GET,/cgi-bin/guestbook.pl,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 02:44:57,35.188.187.60,HEAD,/about_us.php,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:45:46,132.104.240.186,POST,/index.html,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:45:53,24.105.99.65,HEAD,/index.html,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:47:20,40.53.3.207,POST,/robots.txt,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:47:35,79.206.12.210,POST,/archive/1998/news.html,301,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:49:32,199.210.111.106,GET,/about_us.php,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:51:54,127.166.253.61,HEAD,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:53:33,116.61.196.114,POST,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 02:54:09,124.47.140.237,HEAD,/images/logo.gif,500,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:54:27,56.234.1.116,HEAD,/index.html,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:55:54,175.168.70.37,POST,/admin/login.asp,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:56:16,141.84.98.242,GET,/images/logo.gif,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 02:56:37,231.115.220.4,HEAD,/archive/1998/news.html,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 02:57:38,216.11.249.114,GET,/downloads/patch_v1.exe,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:57:43,36.156.103.80,GET,/images/logo.gif,302,Mozilla/4.7 [en] (Win95; I)
1999-12-01 02:58:51,170.90.21.156,OPTIONS,/robots.txt,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:00:25,90.155.191.39,OPTIONS,/index.html,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:01:56,179.54.129.98,HEAD,/downloads/patch_v1.exe,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 03:02:58,155.114.215.66,POST,/favicon.ico,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 03:03:23,3.91.7.212,HEAD,/styles/main.css,200,Mozilla/4.7 [en] (Win95; I)
1999-12-01 03:03:36,241.19.178.11,OPTIONS,/favicon.ico,404,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 03:06:06,74.238.209.240,POST,/archive/1998/news.html,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 03:06:08,19.113.244.104,POST,/styles/main.css,404,Mozilla/4.7 [en] (Win95; I)
1999-12-01 03:06:18,39.55.205.105,HEAD,/contact.htm,500,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:06:43,192.161.174.174,POST,/styles/main.css,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:08:16,214.38.99.89,HEAD,/images/logo.gif,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:09:46,75.37.133.51,OPTIONS,/favicon.ico,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 03:10:16,215.131.108.234,OPTIONS,/downloads/patch_v1.exe,200,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 03:11:11,124.214.11.241,GET,/contact.htm,403,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:11:39,188.183.202.193,POST,/styles/main.css,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 03:12:09,247.27.237.64,OPTIONS,/cgi-bin/guestbook.pl,200,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 03:12:54,132.152.201.83,HEAD,/admin/login.asp,403,Mozilla/4.7 [en] (Win95; I)
1999-12-01 03:14:13,202.104.73.19,OPTIONS,/downloads/patch_v1.exe,302,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 03:16:26,95.176.58.29,HEAD,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:16:37,73.36.18.200,HEAD,/favicon.ico,302,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
1999-12-01 03:17:50,166.111.96.16,POST,/about_us.php,403,Mozilla/4.7 [en] (Win95; I)
1999-12-01 03:19:18,140.43.245.235,POST,/index.html,301,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 03:19:19,130.212.46.149,HEAD,/downloads/patch_v1.exe,500,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 03:19:32,116.192.108.165,OPTIONS,/cgi-bin/guestbook.pl,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 03:21:32,151.55.167.76,GET,/contact.htm,500,Googlebot/2.1 (+http://www.google.com/bot.html)
1999-12-01 03:21:38,162.130.116.118,OPTIONS,/about_us.php,200,Mozilla/4.0 (compatible; MSIE 4.01; Windows NT)
1999-12-01 03:23:14,235.30.63.8,GET,/robots.txt,302,Mozilla/3.0 (compatible; Netscape/3.0; Windows 95)
1999-12-01 03:23:57,111.32.83.200,OPTIONS,/archive/1998/news.html,200,Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)
